Id,SalePrice
1596,215146.63604472455
1597,197296.5834205788
1598,223061.28090853884
1599,173482.96508106144
1600,165864.12549768662
1601,65503.80783747
1602,108120.54323252226
1603,76765.05361251209
1604,258584.0315069515
1605,240204.3047827274
1606,163838.1308559042
1607,176795.5145080473
1608,228692.50060402002
1609,185139.0069287353
1610,144119.2973072293
1611,125275.19842825556
1612,165783.56298807196
1613,166510.24312863775
1614,130335.36476815295
1615,92481.2692216175
1616,77994.73924767587
1617,91836.62001208059
1618,120569.89197693425
1619,147913.39880937609
1620,165550.99671841654
1621,124543.64713004872
1622,147074.51780748228
1623,267746.6756658568
1624,199350.87022385816
1625,119034.83744725857
1626,168156.90267230687
1627,194405.467635372
1628,281586.2776514716
1629,183980.6584913606
1630,326787.6756870303
1631,238891.53518697902
1632,234515.3729726761
1633,185686.03674519763
1634,192494.3113877715
1635,174944.56697883495
1636,148556.0264789421
1637,189724.38828907112
1638,171118.81163604403
1639,185515.5249295083
1640,260400.18476798394
1641,172929.40909106
1642,253221.49743968548
1643,214594.67775157868
1644,241525.91915458118
1645,221720.68550688706
1646,166254.11513991858
1647,152585.4715253666
1648,124176.37904870416
1649,146931.54702281993
1650,117352.80954940936
1651,118042.15956626472
1652,98876.39629776421
1653,107030.62105043596
1654,146020.0522864171
1655,137055.82618641632
1656,129284.57164683915
1657,150930.3348668081
1658,153242.5632293562
1659,127402.01528256728
1660,156039.55134435877
1661,419258.7814211374
1662,420242.9667471483
1663,357131.5705005594
1664,462968.74812607514
1665,305461.1258976289
1666,314752.0695201675
1667,352592.180351445
1668,345837.40757954156
1669,312237.6955824796
1670,333721.13438679517
1671,255569.77279658723
1672,406053.85905617586
1673,304828.7499311883
1674,244794.6160956482
1675,190902.77201579115
1676,191605.77119390096
1677,227129.2561161487
1678,441287.03079977323
1679,383782.0389331285
1680,304721.7742416483
1681,235730.13763672343
1682,323900.34219303064
1683,188015.73493109475
1684,176681.9890074787
1685,174566.58745097462
1686,170614.6865546824
1687,177201.80639086114
1688,192270.64454959118
1689,198512.99767497167
1690,203460.29025376833
1691,195980.8533614576
1692,260358.58952072146
1693,177630.0959510066
1694,185114.86085325995
1695,177675.5505607001
1696,276902.05626428005
1697,179815.97270954587
1698,352379.2802740532
1699,313984.63634581206
1700,259000.6299836869
1701,260778.55207949047
1702,232077.8623426184
1703,240289.95709822484
1704,250383.78165503909
1705,238496.1829910754
1706,358870.4917697213
1707,201132.9697975253
1708,202590.7760400319
1709,259754.65554458328
1710,220154.12457786791
1711,282756.18737159803
1712,256120.8220956442
1713,261602.73705457477
1714,215355.838555282
1715,208350.28372639208
1716,176916.96560427526
1717,190479.54468345657
1718,134253.41874864465
1719,202747.08754640727
1720,226459.98553716694
1721,159619.0712446017
1722,121092.55011922464
1723,146936.80550726148
1724,207600.76719780435
1725,240384.11583914873
1726,179841.23944534
1727,141667.42853753458
1728,192085.19527204387
1729,165227.01723612758
1730,157758.96067791648
1731,118192.81621344291
1732,124467.02086320061
1733,110333.7486321539
1734,118280.30854070785
1735,130769.10282564032
1736,112343.32567565508
1737,312746.4530163982
1738,256476.862122608
1739,249289.5094003541
1740,206775.4647772582
1741,185049.0888510408
1742,176116.177925878
1743,190615.48012359085
1744,324362.17236092355
1745,223323.95446581626
1746,192932.4287731776
1747,225425.34265970785
1748,221043.45683252273
1749,137444.4159900092
1750,124294.99354105789
1751,261071.71955165264
1752,122754.26855548186
1753,141550.6233350824
1754,211962.2406577126
1755,153823.2136572643
1756,132546.49998704903
1757,125917.91124361413
1758,143481.86095326734
1759,155946.78715495687
1760,158727.4988377887
1761,141255.3208607424
1762,176068.449588627
1763,174383.71398456692
1764,114861.09489961556
1765,152299.20918717713
1766,189492.90245835006
1767,223208.42535427675
1768,138844.7695130352
1769,183009.1680329488
1770,171003.2407720202
1771,120206.66580029593
1772,125915.16809683383
1773,133984.94976209482
1774,140169.49577076826
1775,147178.87824284824
1776,133242.70762814707
1777,118565.37491869056
1778,138746.44297632796
1779,124865.11911729607
1780,172714.7096319928
1781,121056.03745054956
1782,88125.34513781941
1783,134902.42578977256
1784,117897.65350237567
1785,118716.68179196394
1786,146595.3165942397
1787,166511.10278890043
1788,66328.91123956608
1789,99432.61950179949
1790,86858.33550785706
1791,196239.83126291
1792,152803.1975164782
1793,126916.62781105269
1794,164607.27381399248
1795,126852.05627521593
1796,134955.94798024575
1797,111817.04015995735
1798,115677.48777383562
1799,115010.9992378375
1800,134702.47733916887
1801,119435.51513161657
1802,138396.7020826384
1803,153579.0244998619
1804,136650.18353095252
1805,137080.05566135742
1806,121039.21573781945
1807,135404.29769041485
1808,120140.89858479936
1809,117631.0630802547
1810,140403.45554011222
1811,80778.97360927807
1812,94311.79269868534
1813,117936.60750333923
1814,101959.10481891286
1815,55783.674645570005
1816,100973.2643633388
1817,106426.45281958794
1818,143411.7446997647
1819,121091.42989782631
1820,63498.42868161889
1821,114065.52162960898
1822,156689.868150946
1823,54986.27194068332
1824,127147.29372005544
1825,139811.09569253016
1826,107825.50097279802
1827,101274.01902122922
1828,130138.16955957125
1829,103170.94392373569
1830,140475.74907379074
1831,140572.09444516807
1832,73682.48054440109
1833,147576.76407851136
1834,113324.46561640568
1835,106646.22655681994
1836,119657.57179834046
1837,88563.59768279968
1838,117639.402159563
1839,107769.67121658567
1840,139705.63464019977
1841,134039.8389957822
1842,97836.11012133116
1843,125263.88594865841
1844,149248.74243881932
1845,148985.4525720826
1846,155479.50625437385
1847,178833.87453145842
1848,57147.6281341791
1849,108912.66336572976
1850,116512.41867015434
1851,136947.6439839873
1852,138171.34858995827
1853,124105.41637899842
1854,153999.98426972417
1855,152181.2146827196
1856,226918.29108988453
1857,119421.49977807821
1858,139071.32022805922
1859,123763.47816728678
1860,148600.4811814062
1861,123489.04919720018
1862,336132.90641144296
1863,315616.4832617012
1864,315638.59072568576
1865,338107.4229067882
1866,312440.3910702505
1867,227973.89037055202
1868,266614.7372528584
1869,203122.81688720765
1870,228108.06738467544
1871,248529.79590305264
1872,174264.6721491183
1873,224647.1295126977
1874,155535.45997858656
1875,182621.20344059393
1876,200673.62730828478
1877,195176.47929878611
1878,208721.54701332515
1879,128204.58739416275
1880,132270.48390121487
1881,234101.17506139897
1882,236869.92914939835
1883,180473.14927386848
1884,203435.9554511983
1885,218106.0296710605
1886,268534.012493539
1887,215737.69502385435
1888,256799.48473683783
1889,158352.78315818842
1890,112328.5227827689
1891,131914.4118270861
1892,102182.64973358333
1893,134146.30440091237
1894,120454.89200820301
1895,127189.99994458797
1896,125405.65290160112
1897,111683.79355968299
1898,109146.9029889935
1899,163663.21217830887
1900,143145.49536771854
1901,173254.90021664897
1902,153753.60147775817
1903,250197.2604423076
1904,141440.03063347828
1905,188943.85337782875
1906,141430.54867929785
1907,195354.05567626824
1908,113590.91786806869
1909,138708.39754130592
1910,121855.54329719537
1911,220762.0695605768
1912,315271.30526619864
1913,132542.22970329225
1914,66450.22515586644
1915,286172.0420638366
1916,64928.76964966542
1917,242660.30283284237
1918,147021.24502017853
1919,171448.11363588908
1920,153259.90471989987
1921,356962.43271219207
1922,302437.0901241255
1923,243207.81653549653
1924,224553.1029526184
1925,202979.17773732587
1926,321172.5160321897
1927,131669.37500936392
1928,149923.85029248268
1929,118603.1306674507
1930,135925.8702190397
1931,140611.2226050871
1932,140455.46983904057
1933,182363.91349154408
1934,181524.60181942364
1935,172536.88591937747
1936,188173.43131308665
1937,179320.23976091947
1938,163511.98198442155
1939,235103.13242407702
1940,190149.7224530733
1941,158558.47139695406
1942,185343.03643494268
1943,213703.0613972988
1944,373390.4483548253
1945,364899.0741859984
1946,125642.57278951957
1947,246080.65218825068
1948,160553.8158393581
1949,245373.18716305718
1950,192712.67795662454
1951,222579.85936520423
1952,207525.8056400658
1953,167765.04801809945
1954,180563.39975760103
1955,127528.36585637719
1956,321028.5305597068
1957,140665.21463704365
1958,298261.6400392693
1959,144456.86436290824
1960,110414.80142710383
1961,122624.27642639984
1962,96717.50769688617
1963,104977.23963082727
1964,106008.21324613097
1965,148818.42648285825
1966,139514.87028268457
1967,284482.69262446085
1968,421181.51162929717
1969,351650.26576520427
1970,394706.2596709147
1971,444635.7273588866
1972,362429.28661799605
1973,260266.99060902756
1974,323923.277957977
1975,489204.1728635366
1976,276751.4075357609
1977,347032.3353855098
1978,347931.96046722424
1979,309383.59645047586
1980,189279.2633552924
1981,328260.19711750257
1982,222414.87730368666
1983,200393.4615823197
1984,169525.29627986267
1985,236140.35446979344
1986,210691.81244100563
1987,183030.73685716407
1988,176324.6296315702
1989,191596.56840509948
1990,212355.78622665684
1991,248753.79757532486
1992,216378.07369748506
1993,167345.83544374706
1994,222204.3259688135
1995,183878.73322649574
1996,253630.20251105443
1997,309838.049349913
1998,287568.48871855385
1999,296073.48548331583
2000,334158.94185850816
2001,278934.850034479
2002,242440.26302115648
2003,237530.85775813673
2004,287341.7797383332
2005,220769.0636074135
2006,220810.11668844934
2007,232824.5527943518
2008,222017.40685017867
2009,200239.65547342427
2010,187224.91793176718
2011,139653.35039379614
2012,171251.1272802384
2013,175184.81914092807
2014,169965.8298288237
2015,202021.51481349536
2016,192838.4924464565
2017,194670.95230481663
2018,124350.41717555436
2019,140378.00962269693
2020,98262.70738347292
2021,102314.4216500893
2022,191063.60522363707
2023,135094.02629224045
2024,292201.55076146545
2025,372829.3399958323
2026,180965.41913800949
2027,167897.86950723224
2028,148527.5822070168
2029,172453.17598194326
2030,263634.05612910463
2031,233489.23107508192
2032,257583.55077599018
2033,241835.55415909423
2034,185293.17028066507
2035,219893.36750613665
2036,211662.80165883157
2037,223319.26984641133
2038,321435.4302940098
2039,231168.09973844103
2040,307414.03287593235
2041,278405.974955206
2042,212465.5766356168
2043,173347.8832457445
2044,160011.06366300015
2045,215138.89835047646
2046,150841.17049001323
2047,135431.4280372399
2048,142373.75246811012
2049,145241.71359448865
2050,169065.18633431857
2051,105972.42962450432
2052,125885.01572613356
2053,151883.63366290918
2054,96120.90084719003
2055,147689.0808412596
2056,152985.6716660767
2057,111586.15949392747
2058,202467.157294814
2059,132267.59197605212
2060,175124.53323944737
2061,160129.34852251603
2062,130896.4149925805
2063,119929.96549920007
2064,132404.65505935394
2065,115789.32904396158
2066,163696.8591257584
2067,118581.40024341582
2068,139633.1736864411
2069,84869.4767125242
2070,116789.01256871839
2071,109038.61351618957
2072,115894.7404596175
2073,125105.66018547687
2074,166952.1081833016
2075,147811.68115450692
2076,119270.9677060076
2077,156436.87393361886
2078,129787.03429363985
2079,126601.19120546975
2080,124535.18767527078
2081,129542.85376343019
2082,118485.71525599758
2083,139854.13554327673
2084,113311.21491241571
2085,110092.92500358324
2086,113999.00971593468
2087,126288.11274358408
2088,92165.58763501552
2089,94545.41506342065
2090,116893.98116047705
2091,103643.12014567578
2092,115812.87284093289
2093,106397.6229724262
2094,108355.65692221432
2095,148653.9136448307
2096,93329.52665143204
2097,98355.23604946327
2098,149267.52438812674
2099,63589.39626666902
2100,71887.14504626053
2101,112128.47126708513
2102,125647.92658897006
2103,110429.75393959045
2104,141713.572819394
2105,124878.52022907788
2106,59748.73853770112
2107,180215.15032975355
2108,111901.32376231386
2109,106203.89121048569
2110,122853.6872507038
2111,136793.41678173546
2112,140487.88103852436
2113,116083.71915546122
2114,117795.7830356886
2115,161882.69626337232
2116,109254.35240831632
2117,136822.21632048002
2118,126342.71253664163
2119,110447.87137666048
2120,113911.45082588882
2121,104439.43635134918
2122,117306.30303597658
2123,94031.72929182167
2124,160716.55028975394
2125,119205.50702856673
2126,144865.22841305772
2127,165127.07785422867
2128,123390.03118252616
2129,89577.0952889212
2130,117965.82094137656
2131,133458.59113548254
2132,104154.00301006025
2133,119274.64083565895
2134,123021.14037494085
2135,100099.48054811846
2136,71661.33260859305
2137,105198.36992129692
2138,130294.98180534279
2139,146534.82449557295
2140,141030.37333099882
2141,162418.98166095727
2142,125983.40163878434
2143,148123.82812198348
2144,110933.3812593467
2145,137160.2381116333
2146,171037.2549962268
2147,142848.28317920992
2148,139515.47400801274
2149,152230.6195460869
2150,249405.8770118112
2151,119697.24495561219
2152,156197.28656987209
2153,178519.072118888
2154,95521.74286141689
2155,131953.01133678184
2156,248631.36946015642
2157,232245.84800542702
2158,251692.1656232461
2159,223033.54228011976
2160,169987.02944366288
2161,226749.17038660648
2162,391504.84816677764
2163,339572.6721792237
2164,260706.83222208853
2165,215260.2530138482
2166,160254.22435620832
2167,219481.7545377737
2168,188708.37761834287
2169,195826.6679612782
2170,217855.83746058145
2171,156034.61822590829
2172,131165.07825502256
2173,189247.910478184
2174,216860.5709280819
2175,295868.7346052942
2176,300313.5660708076
2177,231670.61802722627
2178,206789.80566290137
2179,140663.10189844234
2180,195801.92852897634
2181,190402.0317466202
2182,209382.19868258803
2183,183521.7240380653
2184,121822.54772929632
2185,125941.17890174536
2186,146977.90030899356
2187,160431.28623502827
2188,154241.2724023346
2189,330231.1781523533
2190,79497.93807750271
2191,77981.10966274835
2192,86644.2233053734
2193,104039.07328445175
2194,105193.50131276427
2195,96598.9444146345
2196,104738.08820825144
2197,125957.38779055612
2198,165686.62526914637
2199,197513.31514033308
2200,150757.09236847537
2201,142192.6874730751
2202,225618.2247278002
2203,128469.59230241113
2204,178541.10832119733
2205,116717.87353829335
2206,146449.91893330452
2207,228138.3220141337
2208,270166.93424137484
2209,234177.1165531099
2210,127409.13945443352
2211,117657.24642791151
2212,131687.89171818917
2213,106424.96263103189
2214,133889.46797833705
2215,99111.96037346666
2216,139367.1015749636
2217,62558.06354559925
2218,74856.0139886716
2219,77442.45013723502
2220,66060.62152808347
2221,288594.0938061204
2222,276039.93443738157
2223,282556.58079886343
2224,220853.47598215978
2225,124571.11763604937
2226,182167.21285203713
2227,199088.549576802
2228,264212.7042210224
2229,248400.5886115169
2230,149978.50615963968
2231,209937.92123559996
2232,184068.37364961416
2233,177984.6729537597
2234,250106.43185626777
2235,222843.2258974764
2236,245607.29388303557
2237,287822.4064265687
2238,196866.59052097064
2239,104341.99765415341
2240,155500.1587927521
2241,159923.450007
2242,123347.2530528303
2243,129346.14793951744
2244,102292.30259115435
2245,101360.52552912098
2246,139253.79003001237
2247,119099.60688374955
2248,122324.85921658357
2249,118758.58235898492
2250,123922.08893736378
2251,106205.04292340246
2252,166045.4444836209
2253,158421.817625045
2254,190503.10498486794
2255,189708.00335569386
2256,173890.83958963037
2257,215514.97384264387
2258,157449.11898065443
2259,175376.66899226405
2260,146496.6541614439
2261,198037.91173169352
2262,204956.32378458625
2263,382919.99564652756
2264,487383.8690345915
2265,158640.08112258455
2266,295619.3937161414
2267,324731.0362720924
2268,410947.9754344075
2269,150538.17935074642
2270,197798.16856512852
2271,207145.9844905512
2272,203211.05580228675
2273,165953.4456645815
2274,188250.84743357176
2275,148781.3881927262
2276,189857.47540255403
2277,181261.23418086374
2278,149759.87111420333
2279,134473.08193078585
2280,103201.32445860887
2281,163297.3759684902
2282,173594.88953815706
2283,109456.93575984101
2284,114045.60392232226
2285,141866.1158718371
2286,125635.16055646603
2287,345285.2153484888
2288,290780.41011644877
2289,364941.18590499705
2290,433441.6528179536
2291,359844.09930757765
2292,433010.55059355544
2293,448351.53416315815
2294,418333.34544308175
2295,445585.1098010964
2296,258291.92060442903
2297,325525.3633210714
2298,333358.06803604594
2299,359619.84373793844
2300,350986.62346106675
2301,321026.46767830895
2302,254704.08709448032
2303,255674.3987399117
2304,247232.74088058417
2305,196879.37189610244
2306,188834.54772394133
2307,193595.03337448795
2308,226961.64742092692
2309,271754.02756599133
2310,225487.1475864576
2311,213588.28632226863
2312,158448.4405160912
2313,168128.5762751209
2314,161084.0513761888
2315,182875.45021139577
2316,189824.3388527174
2317,187264.39883584416
2318,172041.0378851102
2319,179585.4685303896
2320,188240.04538082218
2321,257124.3684647003
2322,176104.201516692
2323,193706.3643559085
2324,189788.68160724145
2325,212246.81625179472
2326,183341.88923232383
2327,204087.48023921935
2328,226151.542570555
2329,188639.65188850035
2330,184844.5711863109
2331,348454.62585179537
2332,432841.1544990968
2333,330094.5155478552
2334,255540.52710415688
2335,288723.37759686424
2336,296884.964275488
2337,188337.03059302966
2338,253247.45134947915
2339,226097.55018505582
2340,343711.86629232054
2341,193700.3444289073
2342,242218.66154530068
2343,241562.46889305895
2344,225959.1821770959
2345,234776.37258037156
2346,207909.828568892
2347,193736.17401487794
2348,244748.18755201055
2349,170595.67259672796
2350,302591.65340533614
2351,232270.9970569034
2352,253053.62784975025
2353,231783.20533732208
2354,140896.9060415075
2355,147297.37347245245
2356,144819.76712962464
2357,186756.08657849373
2358,187827.14817243023
2359,131076.7084747065
2360,129314.69423311825
2361,156078.51731407127
2362,245802.23645023705
2363,150069.9815899131
2364,155074.44405464877
2365,210426.93337419236
2366,208430.3579658961
2367,231861.2589301791
2368,218753.44648225303
2369,200656.10472597138
2370,176868.40562032428
2371,164152.8829600185
2372,191891.4753434319
2373,298191.24055060034
2374,324001.22290837957
2375,231340.97922254182
2376,292869.6922690172
2377,315402.9290715026
2378,159920.61410019168
2379,203398.4710220361
2380,142304.6212016943
2381,157853.93108779998
2382,220353.3684753227
2383,196927.90617420504
2384,245379.4879215757
2385,172646.90250239157
2386,130542.46302900279
2387,135202.45293970013
2388,107927.97827721163
2389,121215.98356884855
2390,157265.96525354125
2391,147447.32778908056
2392,119149.44322480728
2393,183985.89427600492
2394,142751.71297335214
2395,215617.33885557787
2396,146001.35879375244
2397,219176.04000625576
2398,130564.8722137684
2399,68320.72031565086
2400,76674.72091498629
2401,122591.64027399688
2402,144538.27852653558
2403,149788.70420137423
2404,158243.71207145555
2405,165738.3092713788
2406,147876.54213305813
2407,124662.25887232357
2408,153408.87650321514
2409,121914.71915430011
2410,161449.82251047902
2411,110223.86210005538
2412,154186.17915547235
2413,132004.41027158507
2414,162790.84804290047
2415,128562.04079046437
2416,119119.06192400295
2417,133742.03266714467
2418,143662.87936983648
2419,125100.79879496245
2420,124525.86123469444
2421,128760.7085190169
2422,102789.57409362517
2423,110353.86828405525
2424,155360.95202916698
2425,190998.45832613227
2426,122003.66522305827
2427,121794.97543942128
2428,185909.91842107964
2429,116912.96182625719
2430,140569.730182998
2431,114124.8026155385
2432,141263.4167464076
2433,144351.2543621606
2434,142186.00824220158
2435,141411.397490359
2436,112589.44949769409
2437,107019.3467900986
2438,135552.9500490572
2439,99351.87059052417
2440,119522.15420837811
2441,95053.15192878802
2442,96417.48848239185
2443,130502.49732368316
2444,128436.55265020148
2445,90243.69771527883
2446,133725.66655870096
2447,170433.09921016518
2448,123110.42627598092
2449,109088.90875969696
2450,152879.88231429513
2451,114591.45144983733
2452,191426.98145585164
2453,93510.57375690577
2454,113571.75751625693
2455,120199.14823755069
2456,135702.95812420707
2457,135397.2904598239
2458,123816.9072613599
2459,113024.09413764242
2460,142855.61480535555
2461,133698.88108040203
2462,132401.859299914
2463,127680.32433262096
2464,167255.65109818644
2465,130908.16519908984
2466,115431.8202121793
2467,132381.80453333913
2468,89938.88396254025
2469,79476.74633777376
2470,190797.1328141568
2471,217266.47926318253
2472,153252.53723996063
2473,107272.00480483055
2474,70902.61616781162
2475,209792.1214056918
2476,128693.16685797904
2477,123028.3891853638
2478,150164.9452579488
2479,104394.13299711619
2480,142658.7206184503
2481,117753.23854299301
2482,124215.22719497245
2483,109785.58664266445
2484,121605.35863770873
2485,137097.95542104618
2486,142932.16556118734
2487,162248.1147103243
2488,180963.44829871418
2489,160751.94527014482
2490,129791.10288609842
2491,90913.43554432502
2492,194639.9882333571
2493,158571.03247248108
2494,137160.9746544465
2495,82603.92566216798
2496,247575.87602098013
2497,154461.8387917003
2498,111748.84314552478
2499,83393.26622513024
2500,118028.51075739657
2501,137572.56275743217
2502,135989.1497081801
2503,91098.39608044611
2504,166026.7015792299
2505,242810.61156538958
2506,240953.81048068166
2507,283653.29133568826
2508,242389.80975628822
2509,222353.90184981257
2510,221105.93837324716
2511,180449.7274083819
2512,206943.8106561121
2513,220760.2020638559
2514,257516.86747703096
2515,155217.66570097712
2516,185166.91767657155
2517,158160.92306467067
2518,165974.11452863706
2519,245301.36176270808
2520,224161.04435797743
2521,188544.8825154843
2522,227908.43095784288
2523,115650.90896556004
2524,140589.27710544466
2525,147482.55053297672
2526,140159.29869088935
2527,120125.39116647147
2528,134039.23056790335
2529,141060.22429789804
2530,134472.66572558653
2531,255446.64138093079
2532,228484.65020542798
2533,192823.27486499643
2534,222715.2339697578
2535,283618.956437912
2536,236194.72976665478
2537,253031.82519815306
2538,179476.9113515281
2539,191130.58961428617
2540,186797.2039524896
2541,186700.7709746765
2542,163529.11711114144
2543,120288.81055358498
2544,111797.90290100171
2545,131743.245555881
2546,126311.27860014667
2547,135099.9698368119
2548,166886.4864627673
2549,150643.03094703518
2550,811802.4584631887
2551,141334.9848764748
2552,135728.41700961176
2553,77910.76441463306
2554,90622.09284741638
2555,115937.71894074684
2556,101121.6385493684
2557,103097.7751198623
2558,149076.04598244283
2559,138030.6303714766
2560,165743.30631040988
2561,159552.97964263483
2562,137434.0645720419
2563,149704.34970585347
2564,211898.80379701097
2565,154361.12670667825
2566,163392.02272552115
2567,141930.78416134787
2568,209287.65972158205
2569,236805.4666083385
2570,120437.69566424195
2571,185075.16111941758
2572,146399.64507802716
2573,200939.87321301666
2574,329833.40643799084
2575,122062.06847843487
2576,106390.61824133142
2577,131546.72596306438
2578,84166.51547700324
2579,64493.257530712166
2580,90038.61844493935
2581,106142.84259193824
2582,118239.06830958392
2583,278875.55853035575
2584,170570.78908037677
2585,189967.45571969435
2586,210296.26000202814
2587,202708.09106576804
2588,141376.81089115306
2589,153192.6731931189
2590,207222.90104478094
2591,229700.1577411908
2592,201807.06910201153
2593,244300.2298092276
2594,193876.03655623394
2595,218701.41396938358
2596,286065.66953968396
2597,188159.47808179696
2598,291838.2689830822
2599,319579.43494380155
2600,119162.54066874059
2601,134213.34111724817
2602,85317.89384942733
2603,99082.42386571772
2604,91803.9845671167
2605,77898.41329099397
2606,142469.01708910218
2607,215427.7894818747
2608,191682.6720634224
2609,177776.56812039387
2610,101211.37939732845
2611,110302.30019069726
2612,160991.43647647754
2613,129636.98361743339
2614,132183.29680599933
2615,153705.69131940405
2616,150481.4847611098
2617,168230.4186612541
2618,179630.74064021214
2619,183342.68808962032
2620,188237.33247210493
2621,171225.2786936315
2622,176538.30893765698
2623,217274.18880316953
2624,318716.45578857814
2625,279560.0209567343
2626,173310.0777051917
2627,171120.05538699147
2628,506775.1069540843
2629,531878.6788585255
2630,411616.4372199528
2631,480055.97901511757
2632,410054.72766332986
2633,292475.0757030668
2634,415398.2082974264
2635,153365.9556948845
2636,183608.25623190947
2637,178486.9963862582
2638,268879.70808798523
2639,199221.50231589406
2640,155666.81436542067
2641,105640.00881900504
2642,172339.28998013344
2643,108167.60098085235
2644,119105.0776511166
2645,111512.55356859493
2646,99298.21636583486
2647,108160.96590313867
2648,149182.92321248906
2649,166944.74318674687
2650,136854.39454221423
2651,141555.0848412437
2652,413671.53381300025
2653,263896.29493120906
2654,264132.19330770796
2655,395587.941992131
2656,335877.80552038254
2657,341926.0382387446
2658,298537.3631994391
2659,321706.95134315954
2660,378644.4152043376
2661,341990.5926705168
2662,346385.6413629128
2663,293106.0863942072
2664,275936.7509408276
2665,344979.54995324777
2666,283116.8176022961
2667,171111.18450268143
2668,183234.08396392548
2669,179139.71683074083
2670,272006.64777823753
2671,193328.50288051929
2672,203040.17008970096
2673,204477.68251656712
2674,199963.55519878145
2675,183268.5265487944
2676,193212.59643019026
2677,203457.48480645395
2678,257098.53015393723
2679,279688.94290558883
2680,293016.84354977054
2681,409564.9768394316
2682,343272.88795368164
2683,576678.4615972781
2684,316350.00244886236
2685,327292.6318847011
2686,242346.1429642525
2687,321253.3367551747
2688,210264.84123391836
2689,209994.49523587804
2690,418480.81999706605
2691,189899.93218925656
2692,139648.30204435505
2693,204572.81826240872
2694,135106.15686416894
2695,192517.73781111365
2696,182967.40313056737
2697,187179.39833109328
2698,195098.7887856863
2699,156163.58602893588
2700,151519.28610979978
2701,157978.10425004287
2702,118507.87935602822
2703,131084.26341176112
2704,136029.78444005767
2705,106074.14898930569
2706,113661.14548776242
2707,127177.61758428407
2708,127428.09179738103
2709,101768.31643339046
2710,123030.25852105142
2711,253442.23873830886
2712,417609.8926575267
2713,174669.53855168537
2714,144926.08905797428
2715,172187.19133477582
2716,154007.57556162894
2717,203446.02947519522
2718,218761.68184940325
2719,149987.80431255588
2720,174778.35016247648
2721,130523.10328669274
2722,159141.70228929567
2723,134947.39679901607
2724,130118.38523700104
2725,135872.79230587117
2726,145941.06620852798
2727,181217.23003750262
2728,196330.8965183421
2729,143389.42096283496
2730,149867.1328480144
2731,141446.01968972434
2732,128182.65233522496
2733,164910.0647772762
2734,138252.16719697445
2735,139760.09874523562
